sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
7688STDY14738676	CDS2_Tumour_Treated_R3_DNA	CDS2_Tumour_Treated_R3_DNA	ERS18747695	ERP159013	Homo sapiens	dd84ab0b91a55672dbc3cae4cf69702f	48839	3	1	20	65961351	301665882	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#20.cram	/seq/illumina/runs/48/48839/lane3/plex20/48839_3#20.cram	/seq/illumina/runs/48/48839/lane3/plex20/48839_3#20.substitution_metrics.txt	1.15	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/CDS2_Tumour_Treated_R3_DNA/CDS2_Tumour_Treated_R3_DNA_48839_3#20_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/CDS2_Tumour_Treated_R3_DNA/CDS2_Tumour_Treated_R3_DNA_48839_3#20_R2.fastq.gz	CDS2_Tumour_Treated_R3_DNA_48839_3#20	CDS2_Tumour_Treated_R3_DNA
7688STDY14738677	CDS2_Tumour_Treated_R4_DNA	CDS2_Tumour_Treated_R4_DNA	ERS18747696	ERP159013	Homo sapiens	83af6d77edd38c32de0f190014af89b7	48839	3	1	21	65961363	313039662	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#21.cram	/seq/illumina/runs/48/48839/lane3/plex21/48839_3#21.cram	/seq/illumina/runs/48/48839/lane3/plex21/48839_3#21.substitution_metrics.txt	1.36	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/CDS2_Tumour_Treated_R4_DNA/CDS2_Tumour_Treated_R4_DNA_48839_3#21_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/CDS2_Tumour_Treated_R4_DNA/CDS2_Tumour_Treated_R4_DNA_48839_3#21_R2.fastq.gz	CDS2_Tumour_Treated_R4_DNA_48839_3#21	CDS2_Tumour_Treated_R4_DNA
7688STDY14738657	SW837_C9_CDS2_gRNA_R1_DNA	SW837_C9_CDS2_gRNA_R1_DNA	ERS18747673	ERP159013	Homo sapiens	f8ee6262346f1e52023a3b3824ce0bc5	48839	3	1	1	65961313	321967186	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#1.cram	/seq/illumina/runs/48/48839/lane3/plex1/48839_3#1.cram	/seq/illumina/runs/48/48839/lane3/plex1/48839_3#1.substitution_metrics.txt	0.64	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R1_DNA/SW837_C9_CDS2_gRNA_R1_DNA_48839_3#1_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R1_DNA/SW837_C9_CDS2_gRNA_R1_DNA_48839_3#1_R2.fastq.gz	SW837_C9_CDS2_gRNA_R1_DNA_48839_3#1	SW837_C9_CDS2_gRNA_R1_DNA
7688STDY14738658	SW837_C9_CDS2_gRNA_R2_DNA	SW837_C9_CDS2_gRNA_R2_DNA	ERS18747675	ERP159013	Homo sapiens	c5e66a9a1cfdbd42a43e06cac9a7014c	48839	3	1	2	65961325	323834300	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#2.cram	/seq/illumina/runs/48/48839/lane3/plex2/48839_3#2.cram	/seq/illumina/runs/48/48839/lane3/plex2/48839_3#2.substitution_metrics.txt	0.66	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R2_DNA/SW837_C9_CDS2_gRNA_R2_DNA_48839_3#2_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R2_DNA/SW837_C9_CDS2_gRNA_R2_DNA_48839_3#2_R2.fastq.gz	SW837_C9_CDS2_gRNA_R2_DNA_48839_3#2	SW837_C9_CDS2_gRNA_R2_DNA
7688STDY14738659	SW837_C9_CDS2_gRNA_R3_DNA	SW837_C9_CDS2_gRNA_R3_DNA	ERS18747676	ERP159013	Homo sapiens	65c3e96490b92765ec6ccc4acca03e09	48839	3	1	3	65961337	304958256	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#3.cram	/seq/illumina/runs/48/48839/lane3/plex3/48839_3#3.cram	/seq/illumina/runs/48/48839/lane3/plex3/48839_3#3.substitution_metrics.txt	0.69	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R3_DNA/SW837_C9_CDS2_gRNA_R3_DNA_48839_3#3_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_CDS2_gRNA_R3_DNA/SW837_C9_CDS2_gRNA_R3_DNA_48839_3#3_R2.fastq.gz	SW837_C9_CDS2_gRNA_R3_DNA_48839_3#3	SW837_C9_CDS2_gRNA_R3_DNA
7688STDY14738660	SW837_C9_safe_gRNA_R1_DNA	SW837_C9_safe_gRNA_R1_DNA	ERS18747677	ERP159013	Homo sapiens	fc2bdf5d85ddd0051230c3d8c8c7b9ee	48839	3	1	4	65961349	252119986	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#4.cram	/seq/illumina/runs/48/48839/lane3/plex4/48839_3#4.cram	/seq/illumina/runs/48/48839/lane3/plex4/48839_3#4.substitution_metrics.txt	0.56	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R1_DNA/SW837_C9_safe_gRNA_R1_DNA_48839_3#4_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R1_DNA/SW837_C9_safe_gRNA_R1_DNA_48839_3#4_R2.fastq.gz	SW837_C9_safe_gRNA_R1_DNA_48839_3#4	SW837_C9_safe_gRNA_R1_DNA
7688STDY14738661	SW837_C9_safe_gRNA_R2_DNA	SW837_C9_safe_gRNA_R2_DNA	ERS18747678	ERP159013	Homo sapiens	ae5374cd3957b6080891875c55ba62fc	48839	3	1	5	65961361	317167752	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#5.cram	/seq/illumina/runs/48/48839/lane3/plex5/48839_3#5.cram	/seq/illumina/runs/48/48839/lane3/plex5/48839_3#5.substitution_metrics.txt	0.53	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R2_DNA/SW837_C9_safe_gRNA_R2_DNA_48839_3#5_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R2_DNA/SW837_C9_safe_gRNA_R2_DNA_48839_3#5_R2.fastq.gz	SW837_C9_safe_gRNA_R2_DNA_48839_3#5	SW837_C9_safe_gRNA_R2_DNA
7688STDY14738662	SW837_C9_safe_gRNA_R3_DNA	SW837_C9_safe_gRNA_R3_DNA	ERS18747679	ERP159013	Homo sapiens	2ba7bb32c8acd2e003d0ef5775a11916	48839	3	1	6	65961373	295737340	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#6.cram	/seq/illumina/runs/48/48839/lane3/plex6/48839_3#6.cram	/seq/illumina/runs/48/48839/lane3/plex6/48839_3#6.substitution_metrics.txt	0.67	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R3_DNA/SW837_C9_safe_gRNA_R3_DNA_48839_3#6_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_safe_gRNA_R3_DNA/SW837_C9_safe_gRNA_R3_DNA_48839_3#6_R2.fastq.gz	SW837_C9_safe_gRNA_R3_DNA_48839_3#6	SW837_C9_safe_gRNA_R3_DNA
7688STDY14738663	SW837_C9_uninfected_R1_DNA	SW837_C9_uninfected_R1_DNA	ERS18747681	ERP159013	Homo sapiens	6cd04f8a5152b86bef48d71acaed8200	48839	3	1	7	65961385	275444206	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#7.cram	/seq/illumina/runs/48/48839/lane3/plex7/48839_3#7.cram	/seq/illumina/runs/48/48839/lane3/plex7/48839_3#7.substitution_metrics.txt	0.67	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R1_DNA/SW837_C9_uninfected_R1_DNA_48839_3#7_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R1_DNA/SW837_C9_uninfected_R1_DNA_48839_3#7_R2.fastq.gz	SW837_C9_uninfected_R1_DNA_48839_3#7	SW837_C9_uninfected_R1_DNA
7688STDY14738664	SW837_C9_uninfected_R2_DNA	SW837_C9_uninfected_R2_DNA	ERS18747682	ERP159013	Homo sapiens	d8396b71b9eb08f63ba1b0e87d0c716d	48839	3	1	8	65961397	301627096	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#8.cram	/seq/illumina/runs/48/48839/lane3/plex8/48839_3#8.cram	/seq/illumina/runs/48/48839/lane3/plex8/48839_3#8.substitution_metrics.txt	0.65	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R2_DNA/SW837_C9_uninfected_R2_DNA_48839_3#8_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R2_DNA/SW837_C9_uninfected_R2_DNA_48839_3#8_R2.fastq.gz	SW837_C9_uninfected_R2_DNA_48839_3#8	SW837_C9_uninfected_R2_DNA
7688STDY14738665	SW837_C9_uninfected_R3_DNA	SW837_C9_uninfected_R3_DNA	ERS18747683	ERP159013	Homo sapiens	78690fde107ad338dc4ddf09601e6ec6	48839	3	1	9	65961314	305971804	7688	Genetic Effects of CDS2 loss in Uveal Melanoma_WES	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	48839_3#9.cram	/seq/illumina/runs/48/48839/lane3/plex9/48839_3#9.cram	/seq/illumina/runs/48/48839/lane3/plex9/48839_3#9.substitution_metrics.txt	0.68	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R3_DNA/SW837_C9_uninfected_R3_DNA_48839_3#9_R1.fastq.gz	/lustre/scratch124/casm/team113/projects/7688_7687_Gen_Effects_CDS2_loss_Uveal_melanoma/7688_3365_Gen_Effects_CDS2_loss_Uveal_melanoma_WES/fastqs/SW837_C9_uninfected_R3_DNA/SW837_C9_uninfected_R3_DNA_48839_3#9_R2.fastq.gz	SW837_C9_uninfected_R3_DNA_48839_3#9	SW837_C9_uninfected_R3_DNA
